GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,CATALOGUE,SIZE_CLASS
2718,187,24d09m46.1s,15d47m48.6s,23,21,22,0,C,small
2720,189,24d09m46.3s,15d47m50.9s,44,42,43,-90,C,giants
2721,190,24d09m46.5s,15d47m47.8s,23,18,21,0,C,small
2723,192,24d09m46.6s,15d47m49.4s,23,23,23,0,C,small
2725,194,24d09m46.8s,15d45m56.8s,34,30,33,0,C,large
2728,197,24d09m47.2s,15d46m56.9s,89,82,87,-90,C,giants
2729,198,24d09m47.3s,15d47m49.2s,25,23,24,0,C,medium
2730,199,24d09m47.7s,15d45m59.7s,48,41,46,0,C,giants
2731,200,24d09m47.7s,15d47m42.2s,91,91,91,0,C,giants
2734,203,24d09m48.8s,15d48m39.5s,32,20,28,60,C,medium
2736,205,24d09m49.8s,15d48m8.2s,364,338,356,-90,C,edgeLarge
2738,207,24d09m49.9s,15d46m48.7s,38,36,37,0,C,large
2739,208,24d09m50.3s,15d46m16.4s,27,23,25,0,C,medium
2740,209,24d09m50.3s,15d45m55.0s,24,20,23,0,C,small
2741,210,24d09m50.4s,15d45m42.5s,28,27,28,0,C,medium
2742,211,24d09m50.5s,15d46m22.0s,44,40,43,0,C,giants
2745,214,24d09m51.1s,15d46m51.1s,16,16,16,0,C,tiny
2749,218,24d09m51.6s,15d47m52.6s,28,26,28,-90,C,medium
2752,221,24d09m52.1s,15d48m16.8s,69,49,62,0,C,giants
2753,222,24d09m52.2s,15d47m50.4s,46,37,43,-90,C,giants
2756,225,24d09m52.6s,15d47m52.1s,25,24,25,0,C,medium
2757,226,24d09m53.0s,15d46m4.2s,28,24,27,0,C,medium
2760,229,24d09m53.2s,15d46m49.3s,54,47,52,0,C,giants
2761,230,24d09m53.2s,15d47m52.8s,25,25,25,0,C,medium
2762,231,24d09m53.3s,15d46m22.4s,32,26,30,0,C,large
2763,232,24d09m53.6s,15d47m48.4s,24,21,23,0,C,small
2765,234,24d09m53.8s,15d46m50.1s,40,38,39,0,C,large
2768,237,24d09m54.2s,15d47m47.5s,39,33,37,0,C,large
2769,238,24d09m54.5s,15d48m17.6s,47,46,46,-90,C,giants
2770,239,24d09m54.8s,15d47m58.4s,37,37,37,0,C,large
2771,240,24d09m55.0s,15d46m15.3s,58,54,57,0,C,giants
2777,246,24d09m56.1s,15d47m1.9s,58,58,58,-90,C,giants
2779,248,24d09m56.7s,15d48m18.1s,68,65,67,-90,C,giants
2780,249,24d09m56.7s,15d48m9.7s,43,38,41,0,C,giants
2783,252,24d09m57.1s,15d47m46.4s,94,87,92,0,C,giants
2784,253,24d09m57.2s,15d46m10.0s,33,31,32,-90,C,large
2787,256,24d09m57.8s,15d45m53.8s,27,25,26,0,C,medium
2788,257,24d09m58.0s,15d47m59.8s,170,160,167,-90,C,edgeLarge
2789,258,24d09m58.6s,15d46m34.7s,29,28,29,0,C,medium
2790,259,24d09m58.7s,15d47m53.1s,17,16,17,-90,C,tiny
2791,260,24d09m59.8s,15d45m51.3s,16,14,15,0,C,tiny
2792,261,24d09m59.8s,15d48m18.0s,74,52,66,0,C,giants
2795,264,24d10m0.4s,15d46m37.2s,39,31,37,0,C,large
2796,265,24d10m0.4s,15d47m56.0s,24,19,22,0,C,small
2797,266,24d10m0.5s,15d46m4.3s,81,81,81,0,C,giants
2798,267,24d10m0.6s,15d48m1.7s,26,22,24,0,C,medium
2799,268,24d10m0.7s,15d47m55.4s,22,18,21,0,C,small
2800,269,24d10m0.8s,15d45m54.8s,40,38,39,0,C,large
2801,270,24d10m1.4s,15d48m32.3s,57,57,57,0,C,giants
2802,271,24d10m1.4s,15d47m55.9s,29,27,29,-90,C,medium
2803,272,24d10m1.6s,15d47m39.1s,78,76,77,0,C,giants
2804,273,24d10m1.7s,15d47m58.9s,35,20,30,-70,C,large
2805,274,24d10m2.0s,15d46m32.8s,42,39,41,0,C,giants
2806,275,24d10m2.2s,15d45m43.6s,117,113,116,-90,C,edgeLarge
2807,276,24d10m2.6s,15d45m53.6s,66,58,63,-90,C,giants
2808,277,24d10m2.6s,15d48m23.2s,22,19,21,0,C,small
2809,278,24d10m2.8s,15d48m2.0s,40,32,37,-90,C,large
2810,279,24d10m3.2s,15d48m22.2s,24,21,23,0,C,small
2811,280,24d10m3.2s,15d46m35.3s,27,27,27,-90,C,medium
2812,281,24d10m3.4s,15d48m23.2s,16,15,16,0,C,tiny
2813,282,24d10m3.4s,15d47m50.9s,18,17,17,0,C,tiny
2814,283,24d10m3.7s,15d48m23.0s,88,59,79,0,C,giants
2816,285,24d10m4.2s,15d48m22.5s,20,17,19,0,C,small
2817,286,24d10m4.3s,15d46m42.9s,43,38,41,0,C,giants
2818,287,24d10m4.3s,15d45m59.6s,69,68,69,-90,C,giants
2820,289,24d10m4.9s,15d48m23.2s,19,19,19,0,C,small
2821,290,24d10m5.0s,15d46m1.1s,29,28,29,0,C,medium
2822,291,24d10m5.2s,15d46m37.8s,29,28,29,0,C,medium
2824,293,24d10m5.3s,15d46m29.6s,28,27,28,0,C,medium
2825,294,24d10m5.3s,15d46m51.2s,29,25,28,0,C,medium
2826,295,24d10m6.0s,15d45m39.7s,22,20,21,0,C,small
2827,296,24d10m6.0s,15d46m6.8s,94,92,93,0,C,giants
2828,297,24d10m6.2s,15d48m38.6s,51,49,51,0,C,giants
2829,298,24d10m6.4s,15d47m54.8s,158,158,158,0,C,edgeLarge
2830,299,24d10m6.8s,15d48m44.5s,53,51,53,-90,C,giants
2832,301,24d10m7.2s,15d47m49.8s,62,56,60,0,C,giants
2835,304,24d10m7.6s,15d46m40.6s,42,41,42,-90,C,giants
2836,305,24d10m7.8s,15d48m13.0s,62,55,60,-90,C,giants
2840,309,24d10m8.2s,15d45m59.3s,26,25,25,0,C,medium
2841,310,24d10m8.3s,15d47m45.2s,80,76,79,0,C,giants
2843,312,24d10m8.6s,15d45m56.4s,27,23,26,0,C,medium
2844,313,24d10m8.6s,15d45m53.6s,39,36,38,-90,C,large
2845,314,24d10m8.8s,15d46m31.6s,48,37,44,0,C,giants
2846,315,24d10m8.8s,15d46m10.6s,33,23,29,0,C,medium
2847,316,24d10m9.1s,15d46m40.8s,36,36,36,-90,C,large
2848,317,24d10m9.1s,15d46m23.8s,90,78,86,-90,C,giants
2850,319,24d10m9.4s,15d46m12.9s,21,18,20,0,C,small
2851,320,24d10m9.5s,15d47m23.8s,55,43,51,-90,C,giants
2853,322,24d10m10.1s,15d48m1.9s,42,40,41,-90,C,giants
2854,323,24d10m10.6s,15d46m25.7s,21,20,20,0,C,small
2855,324,24d10m11.2s,15d47m8.0s,53,50,52,0,C,giants
2857,326,24d10m11.9s,15d48m25.3s,25,21,24,0,C,medium
2858,327,24d10m12.3s,15d48m39.0s,48,47,48,-90,C,giants
2859,328,24d10m12.6s,15d47m8.9s,19,18,19,0,C,small
2860,329,24d10m12.6s,15d45m36.1s,92,89,91,-90,C,giants
2861,330,24d10m12.9s,15d47m27.5s,46,43,45,0,C,giants
2862,331,24d10m13.0s,15d48m5.1s,138,138,138,0,C,edgeLarge
2864,333,24d10m13.1s,15d47m17.4s,83,78,82,0,C,giants
2865,334,24d10m13.1s,15d47m21.3s,119,115,118,0,C,edgeLarge
2866,335,24d10m13.3s,15d47m52.0s,54,46,51,0,C,giants
2869,338,24d10m13.6s,15d48m31.3s,39,31,36,0,C,large
2870,339,24d10m13.6s,15d48m10.1s,343,318,335,-90,C,edgeLarge
2871,340,24d10m13.9s,15d48m25.3s,23,19,22,0,C,small
2873,342,24d10m14.0s,15d46m43.8s,22,21,22,0,C,small
2874,343,24d10m14.1s,15d46m12.9s,32,28,31,0,C,large
2875,344,24d10m14.1s,15d46m37.1s,28,26,27,0,C,medium
2876,345,24d10m14.1s,15d48m32.4s,25,23,25,0,C,medium
2877,346,24d10m14.2s,15d46m55.7s,63,36,54,0,C,giants
2881,350,24d10m14.6s,15d48m20.6s,57,46,53,0,C,giants
2883,352,24d10m15.0s,15d46m59.0s,27,22,25,0,C,medium
2884,353,24d10m15.0s,15d48m31.7s,20,16,19,0,C,small
2886,355,24d10m15.1s,15d48m25.1s,42,37,40,0,C,large
2889,358,24d10m15.8s,15d46m35.4s,25,22,24,0,C,medium
2890,359,24d10m15.9s,15d45m16.4s,64,55,61,0,C,giants
2892,361,24d10m16.0s,15d46m56.5s,17,12,15,0,C,tiny
2893,362,24d10m16.1s,15d48m32.6s,24,22,23,0,C,small
2896,365,24d10m16.4s,15d45m56.9s,24,19,22,0,C,small
2897,366,24d10m16.4s,15d46m12.7s,40,35,38,0,C,large
2898,367,24d10m16.4s,15d48m24.8s,21,21,21,-90,C,small
2899,368,24d10m16.6s,15d47m4.3s,32,31,32,0,C,large
2900,369,24d10m16.6s,15d46m57.2s,42,40,41,0,C,giants
2901,370,24d10m16.6s,15d48m36.3s,21,19,20,0,C,small
2902,371,24d10m16.7s,15d46m33.2s,23,23,23,0,C,small
2903,372,24d10m16.7s,15d46m39.5s,71,71,71,0,C,giants
2905,374,24d10m16.9s,15d47m54.0s,53,49,52,0,C,giants
2906,375,24d10m16.9s,15d46m55.2s,34,34,34,0,C,large
2911,380,24d10m17.4s,15d46m48.3s,126,86,113,0,C,edgeLarge
2912,381,24d10m17.5s,15d48m35.8s,42,27,37,-90,C,large
2917,386,24d10m17.8s,15d45m59.2s,33,27,31,0,C,large
2919,388,24d10m18.0s,15d45m46.7s,57,51,55,0,C,giants
2920,389,24d10m18.1s,15d48m2.3s,37,34,36,90,C,large
2922,391,24d10m18.2s,15d47m29.2s,77,61,72,-90,C,giants
2924,393,24d10m18.3s,15d48m13.4s,77,74,76,-90,C,giants
2926,395,24d10m18.5s,15d45m16.1s,63,63,63,0,C,giants
2927,396,24d10m18.6s,15d45m47.2s,38,38,38,0,C,large
2928,397,24d10m18.7s,15d48m36.6s,27,18,24,-50,C,medium
2929,398,24d10m19.2s,15d46m17.3s,143,106,131,-70,C,edgeLarge
2931,400,24d10m19.3s,15d45m18.4s,62,50,58,0,C,giants
2933,402,24d10m19.7s,15d46m38.0s,28,24,27,0,C,medium
2934,403,24d10m19.9s,15d48m32.5s,155,144,151,-90,C,edgeLarge
2935,404,24d10m19.9s,15d48m13.6s,47,31,41,30,C,giants
2937,406,24d10m20.2s,15d46m41.3s,34,27,32,0,C,large
2938,407,24d10m20.7s,15d46m48.0s,33,33,33,0,C,large
2939,408,24d10m20.8s,15d46m28.3s,46,44,45,0,C,giants
2940,409,24d10m20.8s,15d48m14.2s,28,19,25,0,C,medium
2941,410,24d10m20.9s,15d47m3.0s,36,24,32,0,C,large
2942,411,24d10m21.0s,15d48m21.0s,60,59,60,-90,C,giants
2943,412,24d10m21.1s,15d46m55.8s,31,29,30,0,C,large
2944,413,24d10m21.4s,15d47m28.2s,18,18,18,-90,C,small
2945,414,24d10m21.9s,15d48m10.5s,26,23,25,0,C,medium
2946,415,24d10m22.0s,15d47m27.6s,28,20,25,0,C,medium
2947,416,24d10m22.1s,15d48m16.2s,47,45,46,-90,C,giants
2949,418,24d10m22.3s,15d47m25.2s,26,21,25,0,C,medium
2950,419,24d10m22.4s,15d48m14.1s,39,36,38,0,C,large
2951,420,24d10m22.4s,15d46m56.4s,23,22,23,0,C,small
2953,422,24d10m22.9s,15d46m38.5s,42,34,39,0,C,large
2954,423,24d10m23.0s,15d48m36.5s,33,32,33,0,C,large
2955,424,24d10m23.3s,15d46m57.2s,25,23,24,0,C,medium
2956,425,24d10m23.4s,15d47m30.1s,112,99,108,-90,C,giants
2957,426,24d10m23.5s,15d47m5.2s,41,32,38,0,C,large
2958,427,24d10m23.5s,15d47m2.6s,60,52,58,0,C,giants
2959,428,24d10m23.6s,15d48m17.4s,40,38,39,-90,C,large
2960,429,24d10m23.8s,15d48m12.2s,15,14,15,0,C,tiny
2961,430,24d10m23.8s,15d47m59.6s,39,34,37,0,C,large
2962,431,24d10m24.2s,15d45m29.2s,60,57,59,-90,C,giants
2963,432,24d10m24.5s,15d47m22.6s,28,23,26,0,C,medium
2964,433,24d10m24.7s,15d46m54.6s,58,45,53,0,C,giants
2965,434,24d10m25.1s,15d47m17.3s,46,30,41,0,C,giants
2966,435,24d10m25.2s,15d47m31.3s,32,30,31,-90,C,large
2967,436,24d10m25.3s,15d47m26.3s,26,24,25,-90,C,medium
2970,439,24d10m25.7s,15d47m18.6s,47,42,45,0,C,giants
2971,440,24d10m25.8s,15d46m39.3s,40,38,39,0,C,large
2972,441,24d10m25.8s,15d47m27.7s,36,31,34,0,C,large
2973,442,24d10m26.0s,15d46m36.5s,71,66,69,-90,C,giants
2975,444,24d10m26.7s,15d46m39.6s,35,35,35,0,C,large
2976,445,24d10m26.9s,15d47m26.1s,45,45,45,0,C,giants
2977,446,24d10m27.2s,15d46m0.6s,37,33,36,0,C,large
2978,447,24d10m27.3s,15d48m26.0s,73,70,72,0,C,giants
2980,449,24d10m27.6s,15d47m28.3s,29,27,28,0,C,medium
2981,450,24d10m27.6s,15d45m60.0s,21,19,20,0,C,small
2983,452,24d10m27.8s,15d47m37.1s,79,70,76,0,C,giants
2984,453,24d10m27.9s,15d46m56.9s,24,24,24,0,C,medium
2985,454,24d10m27.9s,15d47m56.8s,41,41,41,0,C,giants
2986,455,24d10m28.0s,15d47m20.4s,28,25,27,0,C,medium
2987,456,24d10m28.1s,15d46m50.8s,20,19,20,0,C,small
2988,457,24d10m28.4s,15d45m54.7s,56,56,56,0,C,giants
2991,460,24d10m28.7s,15d46m56.6s,35,33,34,0,C,large
2993,462,24d10m29.2s,15d48m22.3s,97,84,93,0,C,giants
2996,465,24d10m29.3s,15d46m58.9s,32,30,31,0,C,large
2998,467,24d10m29.5s,15d46m57.7s,32,27,30,0,C,large
2999,468,24d10m29.7s,15d47m2.0s,29,25,28,0,C,medium
3001,470,24d10m30.3s,15d46m58.4s,22,21,22,0,C,small
3002,471,24d10m30.6s,15d48m19.2s,40,39,40,0,C,large
3003,472,24d10m30.6s,15d47m21.7s,32,28,31,0,C,large
3005,474,24d10m30.9s,15d45m36.7s,20,19,20,0,C,small
3006,475,24d10m31.3s,15d46m37.1s,39,39,39,0,C,large
3007,476,24d10m31.3s,15d46m17.3s,35,30,33,0,C,large
3008,477,24d10m31.3s,15d46m56.9s,67,49,61,0,C,giants
3009,478,24d10m31.4s,15d45m36.1s,24,23,23,0,C,small
3010,479,24d10m31.4s,15d46m59.5s,49,33,44,0,C,giants
3011,480,24d10m31.5s,15d47m3.8s,25,24,25,0,C,medium
3013,482,24d10m31.9s,15d47m30.6s,42,40,41,0,C,giants
3014,483,24d10m32.0s,15d47m5.2s,30,24,28,0,C,medium
3016,485,24d10m32.2s,15d47m3.2s,18,16,17,0,C,tiny
3017,486,24d10m32.3s,15d45m35.3s,35,31,34,-90,C,large
3018,487,24d10m32.6s,15d48m21.3s,33,30,32,0,C,large
3020,489,24d10m32.9s,15d45m54.3s,126,95,115,-40,C,edgeLarge
3021,490,24d10m32.9s,15d47m25.9s,32,31,32,-90,C,large
3022,491,24d10m32.9s,15d48m13.9s,31,31,31,0,C,large
3023,492,24d10m33.5s,15d47m2.7s,23,21,22,0,C,small
3024,493,24d10m33.7s,15d47m25.4s,31,28,30,0,C,large
3028,497,24d10m34.1s,15d47m6.4s,25,21,24,0,C,medium
3030,499,24d10m34.6s,15d46m48.5s,33,28,32,0,C,large
3031,500,24d10m34.6s,15d45m48.7s,121,110,118,0,C,edgeLarge
3035,504,24d10m35.1s,15d47m57.2s,121,121,121,0,C,edgeLarge
3036,505,24d10m35.1s,15d46m5.1s,39,38,39,0,C,large
3038,507,24d10m35.1s,15d46m21.1s,57,57,57,0,C,giants
3039,508,24d10m35.3s,15d46m53.4s,15,14,15,0,C,tiny
3041,510,24d10m35.4s,15d48m22.8s,27,26,27,-90,C,medium
3044,513,24d10m35.7s,15d48m15.6s,20,18,20,0,C,small
3045,514,24d10m35.8s,15d47m0.2s,25,24,25,0,C,medium
3046,515,24d10m35.9s,15d47m4.9s,32,29,31,0,C,large
3047,516,24d10m36.0s,15d48m22.6s,15,14,15,-90,C,tiny
3051,520,24d10m36.2s,15d46m42.5s,64,57,61,0,C,giants
3053,522,24d10m36.3s,15d47m10.9s,30,28,29,0,C,medium
3057,526,24d10m36.5s,15d47m5.7s,51,36,46,0,C,giants
3059,528,24d10m36.6s,15d46m44.5s,40,33,37,0,C,large
3061,530,24d10m36.8s,15d48m4.8s,43,35,40,0,C,large
3063,532,24d10m37.0s,15d46m32.5s,55,50,53,0,C,giants
3065,534,24d10m37.2s,15d47m24.2s,32,30,31,0,C,large
3066,535,24d10m37.3s,15d48m6.4s,42,36,40,0,C,large
3067,536,24d10m37.6s,15d46m27.4s,34,32,34,90,C,large
3068,537,24d10m37.7s,15d48m13.7s,31,28,30,0,C,large
3071,540,24d10m38.7s,15d47m34.8s,60,53,58,0,C,giants
3072,541,24d10m38.8s,15d48m16.1s,35,33,34,90,C,large
3073,542,24d10m38.8s,15d48m30.4s,38,34,37,-90,C,large
3075,544,24d10m39.0s,15d47m15.2s,35,25,31,0,C,large
3077,546,24d10m39.1s,15d46m56.1s,33,32,33,0,C,large
3078,547,24d10m39.3s,15d48m12.3s,18,17,18,-90,C,small
3079,548,24d10m39.4s,15d48m1.8s,195,191,194,0,C,edgeLarge
3081,550,24d10m39.7s,15d48m14.5s,61,58,60,0,C,giants
3082,551,24d10m39.8s,15d48m34.3s,25,22,24,-90,C,medium
3083,552,24d10m40.0s,15d48m32.9s,27,26,27,0,C,medium
3084,553,24d10m40.1s,15d47m16.7s,19,18,18,0,C,small
3085,554,24d10m40.3s,15d48m12.9s,33,32,33,-90,C,large
3086,555,24d10m40.4s,15d47m10.5s,32,25,30,0,C,large
3087,556,24d10m40.5s,15d45m13.3s,61,58,60,0,C,giants
3088,557,24d10m40.6s,15d48m17.8s,43,36,40,0,C,large
3090,559,24d10m40.7s,15d47m25.1s,21,21,21,0,C,small
3091,560,24d10m40.7s,15d48m16.6s,32,30,31,0,C,large
3093,562,24d10m40.8s,15d47m51.3s,19,19,19,-90,C,small
3094,563,24d10m41.0s,15d47m23.6s,27,24,26,0,C,medium
3095,564,24d10m41.0s,15d47m16.0s,25,22,24,0,C,medium
3097,566,24d10m41.1s,15d46m8.4s,69,66,68,-90,C,giants
3099,568,24d10m41.3s,15d47m25.6s,26,25,25,-90,C,medium
3100,569,24d10m41.4s,15d48m13.2s,46,46,46,0,C,giants
3101,570,24d10m41.6s,15d47m30.0s,44,35,41,0,C,giants
3104,573,24d10m42.1s,15d48m12.4s,14,11,13,0,C,tiny
3105,574,24d10m42.1s,15d48m35.6s,67,47,60,0,C,giants
3106,575,24d10m42.4s,15d48m10.1s,31,31,31,-90,C,large
3107,576,24d10m42.4s,15d47m27.0s,23,21,23,0,C,small
3108,577,24d10m42.6s,15d48m18.2s,37,36,37,0,C,large
3111,580,24d10m43.0s,15d47m3.2s,29,29,29,0,C,medium
3112,581,24d10m43.1s,15d47m27.9s,25,24,25,0,C,medium
3113,582,24d10m43.7s,15d47m25.0s,23,21,22,0,C,small
3114,583,24d10m43.8s,15d47m16.6s,31,26,29,0,C,medium
3115,584,24d10m44.2s,15d48m30.2s,55,52,54,-40,C,giants
3118,587,24d10m45.1s,15d48m6.6s,37,37,37,0,C,large
3119,588,24d10m45.1s,15d48m11.9s,62,60,61,-90,C,giants
3121,590,24d10m45.5s,15d46m29.8s,24,22,23,0,C,small
3122,591,24d10m45.5s,15d47m14.5s,31,23,28,0,C,medium
3123,592,24d10m45.7s,15d48m8.8s,74,70,73,0,C,giants
3125,594,24d10m45.8s,15d45m14.7s,37,37,37,0,C,large
3126,595,24d10m45.8s,15d47m38.6s,58,55,57,0,C,giants
3127,596,24d10m46.0s,15d48m5.2s,53,53,53,0,C,giants
3128,597,24d10m46.0s,15d47m40.8s,79,76,78,-90,C,giants
3130,599,24d10m46.4s,15d47m13.7s,25,24,25,0,C,medium
3131,600,24d10m46.5s,15d45m18.2s,31,31,31,0,C,large
3132,601,24d10m46.5s,15d46m2.8s,81,68,77,0,C,giants
3134,603,24d10m46.9s,15d47m28.9s,27,25,26,0,C,medium
3135,604,24d10m47.1s,15d47m23.3s,13,13,13,0,C,tiny
3137,606,24d10m47.4s,15d47m23.1s,41,30,37,0,C,large
3140,609,24d10m48.4s,15d47m26.8s,28,27,28,-90,C,medium
3141,610,24d10m48.5s,15d47m24.6s,31,29,30,0,C,large
3144,613,24d10m49.0s,15d45m54.8s,79,55,71,0,C,giants
3145,614,24d10m49.2s,15d46m14.3s,27,24,26,90,C,medium
3147,616,24d10m49.7s,15d47m4.9s,28,28,28,-90,C,medium
3148,617,24d10m49.9s,15d47m23.3s,30,28,29,0,C,medium
3149,618,24d10m49.9s,15d46m34.6s,48,43,46,0,C,giants
3151,620,24d10m50.7s,15d45m56.1s,19,14,17,0,C,tiny
3152,621,24d10m50.8s,15d45m57.1s,21,20,20,-90,C,small
3153,622,24d10m51.3s,15d47m58.4s,20,19,19,0,C,small
3154,623,24d10m51.3s,15d45m56.4s,24,18,22,0,C,small
3155,624,24d10m51.3s,15d45m55.9s,26,20,24,0,C,medium
3158,627,24d10m52.4s,15d47m10.3s,26,23,25,0,C,medium
3161,630,24d10m52.8s,15d48m45.1s,33,30,32,0,C,large
3163,632,24d10m54.3s,15d47m34.3s,45,41,43,0,C,giants
3164,633,24d10m54.7s,15d47m24.7s,153,132,146,0,C,edgeLarge
3165,634,24d10m55.0s,15d47m57.0s,35,33,34,0,C,large
3166,635,24d10m55.6s,15d48m22.0s,53,51,52,90,C,giants
3170,639,24d10m56.8s,15d47m9.4s,33,30,32,0,C,large
3171,640,24d10m57.0s,15d46m8.9s,82,79,81,0,C,giants
3173,642,24d10m57.7s,15d46m41.8s,28,25,27,90,C,medium
3184,653,24d11m0.1s,15d47m18.3s,90,78,86,0,C,giants
3187,656,24d11m0.4s,15d47m12.0s,33,32,33,-90,C,large
3188,657,24d11m0.9s,15d48m4.8s,34,27,31,90,C,large
3189,658,24d11m1.2s,15d48m2.2s,35,31,34,0,C,large
3190,659,24d11m1.4s,15d48m4.2s,33,33,33,0,C,large
3191,660,24d11m1.7s,15d46m57.5s,125,110,120,-90,C,edgeLarge
3196,665,24d11m2.7s,15d46m2.5s,33,32,33,0,C,large
3197,666,24d11m2.7s,15d48m17.3s,17,16,17,0,C,tiny
3198,667,24d11m3.6s,15d46m50.7s,140,80,120,30,C,edgeLarge
3199,668,24d11m4.1s,15d46m10.8s,35,27,32,90,C,large
3200,669,24d11m4.5s,15d45m26.7s,41,37,40,0,C,large
3201,670,24d11m4.7s,15d47m55.8s,18,15,17,0,C,tiny
3204,673,24d11m5.9s,15d45m32.4s,334,238,302,-60,C,edgeLarge
3205,674,24d11m6.1s,15d46m3.1s,61,61,61,90,C,giants
3207,676,24d11m6.2s,15d46m38.4s,33,31,32,0,C,large
3210,679,24d11m7.0s,15d46m39.7s,28,22,26,0,C,medium
3211,680,24d11m7.0s,15d46m13.3s,92,86,90,-90,C,giants
3213,682,24d11m7.4s,15d46m59.7s,44,41,43,0,C,giants
3214,683,24d11m8.2s,15d46m40.6s,25,24,25,90,C,medium
3215,684,24d11m8.2s,15d46m38.8s,26,21,24,0,C,medium
3216,685,24d11m8.6s,15d46m20.1s,560,483,534,-90,C,edgeLarge
3217,686,24d11m8.8s,15d46m32.5s,44,44,44,0,C,giants
3219,688,24d11m10.6s,15d47m12.6s,55,48,53,0,C,giants
3220,689,24d11m10.9s,15d46m49.8s,89,89,89,0,C,giants
3221,690,24d11m11.3s,15d46m58.0s,28,27,28,0,C,medium
3224,693,24d11m16.0s,15d46m32.3s,28,24,27,0,C,medium
3226,695,24d11m16.5s,15d47m44.2s,46,45,46,-90,C,giants
3228,697,24d11m17.4s,15d47m43.4s,29,27,28,0,C,medium
3229,698,24d11m18.2s,15d47m34.3s,25,21,23,0,C,small
3230,699,24d11m18.3s,15d45m49.4s,46,39,44,0,C,giants
3231,700,24d11m18.7s,15d45m56.4s,27,26,27,0,C,medium
3232,701,24d11m18.8s,15d46m46.4s,86,74,82,-90,C,giants
3233,702,24d11m19.0s,15d47m19.0s,18,17,17,0,C,tiny
3234,703,24d11m19.0s,15d46m24.9s,48,47,48,0,C,giants
3235,704,24d11m19.2s,15d45m54.0s,45,41,44,0,C,giants
3237,706,24d11m19.3s,15d45m45.2s,49,49,49,0,C,giants
3239,708,24d11m19.6s,15d45m55.5s,38,30,36,0,C,large
3240,709,24d11m20.3s,15d45m27.3s,71,64,69,90,C,giants
3241,710,24d11m20.6s,15d46m24.7s,55,53,55,0,C,giants
3242,711,24d11m20.8s,15d47m16.1s,22,19,21,0,C,small
3243,712,24d11m20.9s,15d46m11.0s,40,34,38,90,C,large
3244,713,24d11m21.4s,15d46m5.5s,31,28,30,0,C,large
3245,714,24d11m21.4s,15d46m12.8s,53,49,52,0,C,giants
3247,716,24d11m22.3s,15d46m35.3s,223,213,220,90,C,edgeLarge
3248,717,24d11m22.5s,15d45m30.2s,103,73,93,-50,C,giants
3251,720,24d11m23.3s,15d45m49.3s,17,16,16,0,C,tiny
3252,721,24d11m24.9s,15d45m49.2s,26,25,26,0,C,medium
3255,724,24d11m26.1s,15d45m24.3s,27,23,26,0,C,medium
3257,726,24d11m26.9s,15d45m24.3s,24,21,23,0,C,small
3259,728,24d11m27.4s,15d45m23.3s,34,27,32,0,C,large
3260,729,24d11m27.4s,15d45m27.1s,31,24,29,0,C,medium
3261,730,24d11m28.1s,15d46m55.7s,36,35,36,90,C,large
3262,731,24d11m28.5s,15d45m24.1s,29,26,28,0,C,medium
3263,732,24d11m29.0s,15d45m23.0s,23,22,23,90,C,small
3264,733,24d11m29.2s,15d45m24.9s,27,23,26,0,C,medium
3265,734,24d11m29.4s,15d45m24.2s,25,21,24,0,C,medium
3266,735,24d11m29.8s,15d45m26.4s,38,37,38,0,C,large
3267,736,24d11m29.9s,15d46m54.0s,22,20,22,0,C,small
3268,737,24d11m29.9s,15d46m54.7s,32,32,32,0,C,large
3269,738,24d11m30.0s,15d45m25.0s,22,22,22,0,C,small
3270,739,24d11m30.5s,15d45m27.9s,22,22,22,0,C,small
3271,740,24d11m31.5s,15d45m25.1s,25,23,24,0,C,medium
3272,741,24d11m32.1s,15d46m43.8s,72,70,72,0,C,giants
3274,743,24d11m32.3s,15d45m24.8s,23,23,23,90,C,small
3275,744,24d11m33.0s,15d45m28.3s,39,36,38,0,C,large
3276,745,24d11m33.6s,15d45m40.7s,37,32,35,0,C,large
3278,747,24d11m34.4s,15d45m29.4s,27,27,27,0,C,medium
3279,748,24d11m34.4s,15d45m31.5s,33,31,32,0,C,large
3283,752,24d11m37.0s,15d45m27.3s,25,23,24,0,C,medium
3284,753,24d11m37.1s,15d45m28.0s,21,15,19,0,C,small
3286,755,24d11m41.7s,15d45m45.8s,39,33,37,0,C,large
3287,756,24d11m42.4s,15d45m51.3s,36,33,35,0,C,large
3289,758,24d11m43.3s,15d45m45.9s,36,31,34,0,C,large
3290,759,24d11m43.4s,15d45m48.8s,27,25,26,0,C,medium
3291,760,24d11m44.5s,15d45m39.1s,28,24,27,0,C,medium
3292,761,24d11m44.7s,15d45m49.3s,92,82,89,0,C,giants
3293,762,24d11m44.9s,15d45m44.5s,21,20,21,0,C,small
3294,763,24d11m45.7s,15d45m50.6s,38,36,37,0,C,large
3296,765,24d11m45.9s,15d45m44.3s,26,24,25,0,C,medium
3298,767,24d11m46.2s,15d45m46.1s,39,34,38,0,C,large
3304,773,24d11m47.7s,15d45m47.2s,37,33,36,0,C,large
3307,776,24d11m48.1s,15d46m7.9s,32,31,32,0,C,large
3311,780,24d11m49.3s,15d45m36.3s,27,20,25,0,C,medium
